"X18S_BL040126_022." "X18S_BL040223_022." "X18S_BL040322_022." "X18S_BL040419_022." "X18S_BL040525_022." "X18S_BL040628_022." "X18S_BL040719_022." "X18S_BL040831_022." "X18S_BL040929_022." "X18S_BL041019_022." "X18S_BL041116_022." "X18S_BL041214_022." "X18S_BL050120_022." "X18S_BL050215_022." "X18S_BL050309_022." "X18S_BL050413_022." "X18S_BL050510_022." "X18S_BL050607_022." "X18S_BL050705_022." "X18S_BL050803_022." "X18S_BL050913_022." "X18S_BL051004_022." "X18S_BL051108_022." "X18S_BL051213_022."
"OTU_7469" 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_747" 5 0 79 38 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 176 0 0
"OTU_7470" 0 7 4 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 3 0 0 27
"OTU_7471" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
"OTU_7472" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4
"OTU_7473" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3
"OTU_7474" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
"OTU_7475" 0 0 0 0 0 0 0 0 0 0 0 0 235 0 0 0 0 0 0 0 0 0 0 50
"OTU_7476" 0 0 0 0 0 0 0 8 3 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1
"OTU_7477" 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0
"OTU_7478" 0 0 0 0 0 0 0 4 52 0 0 0 1 2 0 0 0 0 0 0 0 0 1 4
"OTU_7479" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
"OTU_748" 268 0 0 5 0 0 0 0 0 8 0 0 17 0 0 0 0 0 0 0 2 0 0 64
"OTU_7480" 0 0 0 0 0 0 0 71 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7481" 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 3
"OTU_7482" 1 2 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0
"OTU_7483" 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7484" 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7485" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7486" 0 0 0 0 0 0 0 5 0 0 0 0 9 3 0 0 0 0 0 0 0 0 0 2
"OTU_7487" 2 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2
"OTU_7488" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 125 0 0 0 0 0 0
"OTU_7489" 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_749" 0 0 0 0 0 0 0 45 0 145 0 90 0 0 0 0 0 0 0 0 0 0 19 20
"OTU_7490" 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7491" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5
"OTU_7492" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
"OTU_7493" 0 0 0 0 0 4 0 0 5 0 0 0 0 0 55 0 0 4 0 0 0 0 1 2
"OTU_7494" 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"OTU_7495" 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1
"OTU_7496" 0 0 0 0 0 0 0 0 0 0 10 9 0 0 0 0 0 0 0 0 0 0 152 7
"OTU_7497" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
"OTU_7498" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
"OTU_7499" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1
"OTU_75" 55 0 2 4 59 28 0 0 32 139 5435 0 124 0 0 299 599 46 1 43 13 4 157 211
"OTU_750" 0 0 0 227 0 0 0 0 0 0 15 0 0 0 0 0 0 13 0 0 0 0 0 0
"OTU_7500" 0 0 0 0 0 0 0 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0 8
"OTU_7501" 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7502" 0 0 0 0 0 4 0 0 0 0 2 0 0 0 141 0 0 0 0 0 0 0 0 6
"OTU_7503" 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7504" 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0
"OTU_7505" 0 0 0 0 0 0 3 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7506" 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7507" 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"OTU_7508" 9 0 6 0 0 0 0 0 0 0 1 0 13 0 0 0 0 0 0 0 2 2 0 22
"OTU_7509" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0
"OTU_751" 98 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 202 9 0 0
"OTU_7510" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0
"OTU_7511" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0
"OTU_7512" 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7513" 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7514" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
"OTU_7515" 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 2
"OTU_7516" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7517" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0
"OTU_7518" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0
"OTU_7519" 0 0 0 0 0 0 0 0 0 0 1 3 1 2 0 0 0 0 0 0 0 0 0 8
"OTU_752" 209 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 61 0 1 1
"OTU_7520" 0 2 3 0 0 0 0 0 0 0 1 0 3 0 0 0 0 0 0 0 4 0 0 9
"OTU_7521" 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7522" 2 0 0 0 0 4 0 0 0 0 1 0 1 0 0 0 0 0 0 4 0 0 0 0
"OTU_7523" 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7524" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 4
"OTU_7525" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 3 0 2
"OTU_7526" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7527" 0 1 0 0 0 0 0 0 6 6 20 0 0 0 0 0 0 0 0 0 0 0 4 76
"OTU_7528" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
"OTU_7529" 0 0 0 0 0 0 0 0 0 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_753" 85 0 11 6 0 0 0 0 0 0 0 0 57 87 0 0 0 0 0 0 14 0 0 0
"OTU_7530" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3
"OTU_7531" 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7532" 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7533" 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7534" 1 3 14 1 2 0 0 0 1 0 3 0 11 0 0 0 0 0 0 0 6 0 0 31
"OTU_7535" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3
"OTU_7536" 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7537" 0 1 1 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 1 0 0 3
"OTU_7538" 0 0 0 2 0 0 0 0 0 0 1 0 4 0 0 0 0 0 0 1 0 2 0 19
"OTU_7539" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
"OTU_754" 0 0 0 0 0 0 0 0 0 1 258 0 18 0 0 0 0 0 0 0 0 0 0 62
"OTU_7540" 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7541" 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"OTU_7542" 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7543" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 6
"OTU_7544" 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7545" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
"OTU_7546" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
"OTU_7547" 82 0 46 32 0 0 0 0 0 24 15 23 111 0 0 0 0 32 0 0 0 0 0 398
"OTU_7548" 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 6
"OTU_7549" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5
"OTU_755" 0 0 0 0 0 224 0 0 0 0 0 0 0 0 0 0 0 21 0 0 0 0 0 0
"OTU_7550" 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"OTU_7551" 0 0 0 0 1 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7552" 0 0 0 0 0 0 0 0 0 0 16 0 0 0 0 0 0 0 0 0 0 0 0 1
"OTU_7553" 5 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 4 0 0
"OTU_7554" 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7555" 0 0 0 0 0 0 1 10 16 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7556" 0 0 0 0 0 0 0 0 0 0 6 0 3 0 0 0 0 0 0 0 0 0 0 11
"OTU_7557" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
"OTU_7558" 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7559" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_756" 169 0 0 0 0 0 0 0 0 0 16 23 17 0 0 0 0 0 0 0 24 0 0 24
"OTU_7560" 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7561" 0 0 0 0 0 0 0 5 6 0 2 0 0 0 6 0 0 0 0 0 0 0 0 0
"OTU_7562" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0
"OTU_7563" 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7564" 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7565" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5
"OTU_7566" 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7567" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 12
"OTU_7568" 23 0 21 1 3 0 0 0 0 0 2 1 21 0 0 0 0 0 0 0 2 2 1 25
"OTU_7569" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6
"OTU_757" 0 0 89 5 0 0 0 0 0 0 0 0 30 0 0 0 0 0 0 0 102 0 0 69
"OTU_7570" 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7571" 0 0 0 0 0 0 0 0 0 0 8 0 3 0 0 0 0 0 0 0 0 0 0 0
"OTU_7572" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7
"OTU_7573" 0 0 1 1 0 0 0 0 0 0 2 0 1 0 0 0 0 0 0 3 0 0 1 0
"OTU_7574" 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 49 0 0 0 0 0 0
"OTU_7575" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
"OTU_7576" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
"OTU_7577" 7 0 2 0 0 0 1 0 0 0 0 0 3 0 0 0 0 0 0 0 0 2 0 0
"OTU_7578" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0
"OTU_7579" 0 0 0 0 0 0 0 0 0 0 45 0 1 0 0 0 0 0 0 0 0 0 0 23
"OTU_758" 0 0 0 4 0 0 0 0 0 0 239 0 121 0 0 0 0 0 0 0 0 0 0 18
"OTU_7580" 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7581" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
"OTU_7582" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4
"OTU_7583" 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 29 0 0
"OTU_7584" 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7585" 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7586" 3 1 0 0 0 0 2 0 0 0 0 0 1 0 0 0 2 0 0 11 2 0 0 0
"OTU_7587" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
"OTU_7588" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3
"OTU_7589" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
"OTU_759" 86 0 5 1 0 0 143 0 0 0 0 0 21 0 0 0 0 0 0 0 0 0 0 0
"OTU_7590" 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
"OTU_7591" 1 0 0 0 0 0 0 0 0 0 3 0 2 0 0 0 0 1 0 0 0 0 0 36
"OTU_7592" 0 0 0 0 0 0 0 5 16 0 0 0 3 0 0 0 0 0 0 0 1 0 0 1
"OTU_7593" 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7594" 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 5
"OTU_7595" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
"OTU_7596" 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7597" 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7598" 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7599" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4
"OTU_76" 0 0 0 0 0 0 0 351 1060 539 72 1 0 0 1 0 0 0 0 0 0 0 0 2988
"OTU_760" 0 0 0 0 0 0 0 234 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0
"OTU_7600" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7601" 1 0 0 0 0 0 0 0 21 0 0 5 0 0 0 0 0 3 0 0 0 0 12 0
"OTU_7602" 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7603" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3
"OTU_7604" 2 0 0 0 0 0 0 0 2 0 3 0 0 0 0 0 0 0 0 0 3 0 0 5
"OTU_7605" 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0
"OTU_7606" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7607" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0
"OTU_7608" 0 0 0 0 0 0 0 5 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 1
"OTU_7609" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0
"OTU_761" 46 0 0 0 0 0 0 0 0 11 203 0 0 0 0 0 0 0 0 0 0 0 0 37
"OTU_7610" 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7611" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7612" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 5
"OTU_7613" 0 0 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 5 0 0 36
"OTU_7614" 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 5
"OTU_7615" 5 11 1 0 0 0 0 1 0 3 2 8 2 0 0 0 0 0 0 0 0 0 0 18
"OTU_7616" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6
"OTU_7617" 2 0 0 0 0 0 0 0 0 0 2 1 1 0 0 0 0 0 0 0 1 0 0 2
"OTU_7618" 0 0 0 0 44 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7619" 3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0
"OTU_762" 45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 186 0 42 0
"OTU_7620" 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"OTU_7621" 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7622" 6 0 0 0 0 0 0 0 0 0 2 5 4 0 0 0 0 0 0 0 0 0 4 1
"OTU_7623" 0 0 0 0 0 0 0 0 1 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7624" 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7625" 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7626" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4
"OTU_7627" 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 8
"OTU_7628" 0 0 0 0 0 0 12 2 1 0 0 0 1 0 0 0 0 0 0 0 2 0 0 0
"OTU_7629" 0 0 0 0 0 0 0 0 1 0 0 17 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_763" 0 0 2 0 0 0 0 0 0 0 1 1 40 156 0 0 0 0 0 0 35 0 0 25
"OTU_7630" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
"OTU_7631" 6 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"OTU_7632" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0
"OTU_7633" 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7634" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4
"OTU_7635" 0 0 0 0 0 0 0 0 0 0 0 4 0 4 0 0 0 0 0 0 1 1 0 1
"OTU_7636" 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7637" 0 0 0 0 0 0 0 0 0 0 128 8 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7638" 0 0 0 0 4 0 0 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0
"OTU_7639" 0 0 0 0 0 0 0 0 0 0 84 0 12 0 0 0 0 0 0 0 3 0 0 8
"OTU_764" 172 0 0 13 0 0 0 0 0 0 0 0 30 0 0 0 0 0 0 0 0 0 0 86
"OTU_7640" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7641" 0 0 0 0 0 0 0 0 0 0 1 0 5 0 0 0 0 0 0 0 0 0 0 2
"OTU_7642" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
"OTU_7643" 1 0 0 0 0 0 0 0 0 0 6 1 1 0 0 0 0 0 0 0 0 0 0 27
"OTU_7644" 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7645" 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7646" 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7647" 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7648" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
"OTU_7649" 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"OTU_765" 0 0 0 0 0 0 0 0 0 0 0 1 201 113 0 0 0 0 0 0 4 0 0 0
"OTU_7650" 0 0 0 0 1 0 0 4 0 0 0 0 0 0 0 0 1 0 0 0 0 2 0 0
"OTU_7651" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0
"OTU_7652" 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7653" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
"OTU_7654" 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7655" 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7656" 0 0 0 0 0 0 0 0 0 0 16 0 0 0 0 0 0 0 0 0 0 0 95 1
"OTU_7657" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4
"OTU_7658" 4 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7659" 0 0 0 0 2 0 0 0 0 0 0 5 0 0 1 0 0 0 0 33 0 0 0 6
"OTU_766" 24 0 0 0 0 0 0 0 0 0 0 0 0 251 0 0 0 0 0 0 0 0 0 0
"OTU_7660" 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7661" 19 0 0 0 0 0 0 0 0 0 219 0 0 0 0 0 0 0 0 0 0 0 0 28
"OTU_7662" 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7663" 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7664" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
"OTU_7665" 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7666" 0 0 0 0 1 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7667" 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7668" 0 0 0 0 2 0 0 2 2 1 1 0 0 0 0 0 0 2 0 0 0 0 3 3
"OTU_7669" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
"OTU_767" 0 0 0 0 0 0 0 0 0 0 147 0 43 0 0 0 0 0 0 0 0 0 0 82
"OTU_7670" 17 0 7 2 0 14 1 0 1 0 3 0 12 0 0 0 0 1 0 0 4 4 0 7
"OTU_7671" 0 0 0 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7672" 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7673" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
"OTU_7674" 96 0 0 2 2 0 0 0 0 0 0 11 0 0 0 0 0 0 0 7 0 0 0 4
"OTU_7675" 3 0 0 0 0 0 0 0 0 0 3 0 0 1 0 0 0 0 0 0 0 0 0 0
"OTU_7676" 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0
"OTU_7677" 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7678" 0 0 2 2 0 0 0 0 7 0 2 8 1 0 0 0 0 2 0 2 0 0 1 3
"OTU_7679" 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_768" 0 0 0 0 0 0 0 0 0 0 23 67 0 0 0 0 0 0 0 0 0 0 14 204
"OTU_7680" 0 0 0 0 0 30 0 0 2 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0
"OTU_7681" 1 0 3 0 0 0 0 0 0 1 2 0 6 0 0 0 0 0 0 0 0 0 0 18
"OTU_7682" 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU_7683" 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2
"OTU_7684" 0 0 0 0 0 285 0 321 76 3 0 0 0 0 0 0 93 89 0 132 0 0 158 0
